order_item_id,order_detail_id,user_address_id,product_id,user_id,vendor_id
8391,6683,6113,763,9766,26
8392,4205,6215,536,8019,38
8393,6449,2921,2487,4137,95
8394,1834,1667,614,6947,141
8395,4635,4944,937,5687,186
8396,2263,3004,106,8826,29
8397,7921,4678,804,9923,128
8398,1268,1584,2013,37,118
8399,2048,135,347,2529,56
8400,7851,109,1233,1738,8
8401,817,3071,549,5946,39
8402,2790,1219,150,2394,26
8403,6965,2804,1899,2048,79
8404,4981,1599,1949,5773,59
8405,2989,4762,1398,9014,137
8406,2831,4896,691,9439,47
8407,2038,4538,2409,7677,120
8408,251,1442,2534,7512,98
8409,6,3412,370,49,94
8410,6621,1701,123,6853,147
8411,7081,4751,693,716,90
8412,876,4523,306,885,98
8413,6198,936,2867,4036,30
8414,2466,425,1696,7466,81
8415,1675,2692,2938,5961,68
8416,1096,3362,2799,1045,6
8417,4899,2147,2065,6548,156
8418,6994,5175,2128,8809,2
8419,1082,227,1432,6332,200
8420,3864,4280,2060,1737,58
8421,245,3212,2516,8430,100
8422,1143,1214,2797,5014,113
8423,5754,304,2105,6126,27
8424,3800,2538,232,5731,169
8425,6544,1900,1712,8561,131
8426,3387,1111,381,6382,25
8427,3005,1143,2451,1605,63
8428,5745,4962,472,9564,67
8429,6165,5047,423,6979,187
8430,6715,4374,1178,6176,132
8431,958,649,1223,5820,154
8432,6867,6563,1577,7085,99
8433,3033,918,954,7147,54
8434,7044,443,2536,6973,179
8435,3674,4382,837,1823,105
8436,5109,786,558,1123,97
8437,6261,6277,992,6624,71
8438,1279,6218,2001,8266,148
8439,4403,1563,1700,4672,141
8440,873,4235,628,8960,3
8441,1088,1898,1459,5,178
8442,914,2169,940,2884,82
8443,1176,5103,1638,8047,47
8444,192,45,897,5252,77
8445,6214,5091,1761,6627,92
8446,91,5568,513,2314,91
8447,5526,4487,319,5690,109
8448,6236,6447,1228,5509,74
8449,1793,6435,2001,8238,200
8450,7209,2451,2956,2,131
8451,4879,6535,985,1364,21
8452,5847,3585,2441,4349,6
8453,766,1391,1137,8614,99
8454,696,4573,179,7328,64
8455,4217,6608,2937,3604,137
8456,2920,1232,1209,5335,63
8457,3840,6830,1693,7914,74
8458,2262,3912,1722,9105,84
8459,4903,1670,83,3102,61
8460,4768,2721,1615,3422,17
8461,1399,6651,452,9476,98
8462,6921,4095,1092,4160,165
8463,6094,4897,1444,1289,173
8464,3231,4205,1432,6763,32
8465,3728,2712,1659,5697,92
8466,4323,5582,464,1863,81
8467,4941,2020,2786,8371,20
8468,1143,207,790,1956,194
8469,6399,1129,497,2666,198
8470,2383,6508,1664,7285,129
8471,5851,568,580,7900,90
8472,856,2409,2881,5700,197
8473,6303,1738,1151,303,166
8474,5949,4678,244,6105,54
8475,2337,1363,1228,2822,13
8476,2882,3658,918,6242,193
8477,3726,5034,2430,5880,124
8478,6189,5466,330,5324,133
8479,7550,1275,1924,4848,104
8480,3319,4350,485,9,64
8481,5054,318,2916,4036,98
8482,664,1195,2749,7420,199
8483,1341,2140,2712,5005,138
8484,574,5566,1900,2407,186
8485,3081,5003,2719,5633,3
8486,1458,6972,2768,3620,102
8487,4799,6065,180,8259,36
8488,4988,4708,1104,6850,57
8489,5563,5124,1311,1159,70
8490,3522,4981,2506,6672,186
8491,3424,2927,1839,9209,62
8492,5341,777,981,2812,56
8493,7596,4007,2511,1746,186
8494,1339,1828,1887,4697,158
8495,5699,1905,2572,9042,140
8496,7799,2997,858,1936,142
8497,7523,3846,2470,2367,49
8498,7237,4753,636,5479,51
8499,581,1139,570,6161,125
8500,1724,3086,1254,1022,79
8501,5532,2515,1594,7242,108
8502,7178,273,568,4917,56
8503,5469,2306,1949,4197,63
8504,6862,192,1746,2146,168
8505,6726,5430,530,7114,26
8506,1549,262,1019,4252,166
8507,7517,3903,2713,1485,64
8508,1790,3331,1058,3044,113
8509,406,551,1843,1664,61
8510,7486,3404,909,8160,142
8511,3670,6348,2945,5505,162
8512,4089,4063,1220,5441,93
8513,430,5780,2707,8048,88
8514,1459,4549,1501,9844,118
8515,2623,6744,19,4274,96
8516,4575,2110,1837,5037,27
8517,3953,6975,798,8323,176
8518,360,4690,1478,9834,187
8519,4912,3140,265,4219,58
8520,3008,5760,158,4525,144
8521,5509,2654,1742,4323,158
8522,10,1984,2492,2385,4
8523,1651,6526,881,689,169
8524,3061,29,782,162,107
8525,6309,2115,1796,8484,178
8526,37,4659,2800,7059,115
8527,7970,1525,965,2908,137
8528,3929,3878,428,3205,173
8529,4789,3236,1996,3032,70
8530,3257,3551,2104,3383,67
8531,1990,4792,331,9947,10
8532,6810,5104,1285,9807,44
8533,3861,4580,1794,7991,134
8534,6196,2577,1099,3317,104
8535,6206,3548,288,8060,184
8536,4593,38,2952,6884,149
8537,2990,4606,2220,532,143
8538,3092,6578,1673,9645,75
8539,1460,1444,805,2589,93
8540,2430,6699,48,6844,171
8541,7122,2890,2779,4347,36
8542,4714,705,2019,8421,154
8543,198,3005,1413,9609,161
8544,5491,3729,2983,1144,151
8545,7658,6102,785,7908,14
8546,1568,3838,1310,100,85
8547,1513,1415,1900,3406,55
8548,24,159,378,1138,32
8549,1081,4251,441,4762,145
8550,6484,2439,2838,7085,109
8551,1500,1096,2205,5991,7
8552,4982,1935,1003,4853,111
8553,516,2293,2886,7342,178
8554,2394,6759,1835,5092,71
8555,2764,2758,1071,3917,158
8556,3777,995,2990,9995,55
8557,400,6595,489,8150,52
8558,4988,1429,406,1949,140
8559,417,4989,1795,5876,188
8560,3387,4803,445,6748,170
8561,6623,5052,1012,8638,118
8562,7245,150,222,212,176
8563,2746,6317,3000,1763,62
8564,2836,3283,1376,8743,126
8565,7891,2740,2771,6625,57
8566,7261,2487,1813,9364,156
8567,716,4828,2595,207,157
8568,5202,365,161,6944,178
8569,2760,4951,2692,7669,156
8570,543,6683,2425,9233,163
8571,7804,4898,85,6924,187
8572,650,6648,542,9148,119
8573,6660,1269,2103,4461,142
8574,6911,4857,534,8754,58
8575,2178,3489,2077,677,155
8576,2591,3068,2321,7297,126
8577,438,963,319,993,18
8578,4376,43,210,3237,116
8579,1028,2612,1283,7111,24
8580,6909,6980,683,5847,76
8581,6331,1489,1455,5054,33
8582,1844,6184,1534,8887,5
8583,5895,112,2411,3274,33
8584,5318,4642,183,7091,126
8585,945,5205,548,3403,139
8586,7203,2471,354,5483,76
8587,2137,4805,1253,7254,182
8588,6248,1760,2093,3508,13
8589,5763,1577,895,8881,124
8590,1362,3243,2595,6861,115
8591,7208,5217,796,8039,194
8592,265,1551,909,2966,30
8593,1824,1197,578,7675,4
8594,3998,4144,347,4094,164
8595,5209,4740,1528,430,37
8596,7880,6636,1368,9909,132
8597,656,1758,1451,7964,61
8598,1275,2259,1855,8144,48
8599,7217,5936,2086,8650,55
8600,5708,2040,1372,4564,9
8601,4211,3870,317,8253,45
8602,3502,1578,449,7145,166
8603,6185,1956,1169,142,54
8604,2293,4640,732,2616,113
8605,6454,1134,787,4850,56
8606,3697,4392,299,8464,10
8607,3743,4662,35,7984,36
8608,3489,1552,617,9807,75
8609,4414,296,2226,3147,95
8610,4225,6021,1744,7200,41
8611,6023,4962,1133,6320,157
8612,5191,3180,2010,9487,169
8613,4959,2511,342,6616,37
8614,176,3709,1711,896,131
8615,4664,4151,263,8278,148
8616,6251,1017,1439,6275,167
8617,3154,6888,2364,796,26
8618,6864,525,548,4889,19
8619,5442,699,1293,9926,125
8620,2817,4686,2585,5657,41
8621,5053,6331,2343,6898,196
8622,6808,1716,1315,3941,32
8623,4527,2875,2776,7027,112
8624,6897,4268,2235,7620,99
8625,3871,4536,905,1147,57
8626,4784,1147,2291,3583,63
8627,1127,922,2857,3553,71
8628,6828,6557,2389,2235,121
8629,1940,4566,2844,1466,138
8630,2007,2280,128,8941,59
8631,3342,3166,637,2250,174
8632,7414,2617,2076,6459,70
8633,5504,4904,1167,2719,65
8634,237,1484,758,9741,49
8635,3336,4424,2623,7887,100
8636,4861,801,1731,4391,156
8637,5311,1177,2682,5340,102
8638,3576,1511,1733,7628,89
8639,4463,1446,1117,3253,39
8640,6228,5330,684,7701,145
8641,5145,5892,2914,9903,90
8642,7948,1480,1294,6001,138
8643,787,2787,2303,6440,89
8644,2969,1478,523,9026,51
8645,4839,3501,2015,1958,160
8646,3732,2927,12,3144,80
8647,2465,1586,1429,5535,3
8648,1252,1530,2741,8742,115
8649,3976,1969,2481,7255,64
8650,1745,1219,2356,6583,12
8651,749,5045,2869,3402,198
8652,6066,3867,1223,4729,111
8653,7413,656,1837,7416,147
8654,2750,5979,50,348,180
8655,5920,3184,1870,953,197
8656,3768,6772,720,5478,20
8657,3899,6874,969,44,51
8658,1885,3140,524,7071,120
8659,2231,2463,2650,2028,146
8660,536,4969,534,9214,131
8661,2514,2835,629,5263,147
8662,7886,1759,1217,3720,62
8663,5986,2309,1976,6788,124
8664,4313,6326,1165,5589,74
8665,263,5898,1570,2812,139
8666,6726,4881,849,3156,130
8667,2190,6318,621,3421,158
8668,5183,6746,689,1928,191
8669,2141,89,2040,9885,175
8670,2215,4465,1190,3702,199
8671,3699,1999,1018,9845,104
8672,1714,902,1109,3023,150
8673,2085,1755,1771,200,149
8674,2407,1698,157,5398,24
8675,646,6379,1132,8106,128
8676,2650,2220,2861,2029,53
8677,7689,1951,2254,8966,190
8678,2062,1953,2383,4776,51
8679,2895,3564,937,4216,104
8680,444,5353,2065,141,83
8681,1194,4742,1986,6804,28
8682,6193,5159,1679,9577,125
8683,4628,477,2008,5267,1
8684,5484,2336,23,4430,121
8685,6197,6014,1447,8049,177
8686,3674,4435,51,1114,173
8687,5651,475,1551,3848,77
8688,3432,6602,2763,6456,34
8689,5676,1688,1880,5309,179
8690,5131,2566,127,4721,5
8691,842,2353,2761,7041,7
8692,997,2211,2308,9100,161
8693,4351,4303,491,2692,115
8694,5786,1167,1060,8113,115
8695,1162,5400,2631,3528,178
8696,5510,808,2582,5425,82
8697,7049,2917,1416,4673,88
8698,5692,290,90,3355,60
8699,4979,6695,1362,7748,67
8700,1076,4163,2673,1326,42
8701,6677,5074,1789,6236,103
8702,738,682,69,636,34
8703,4955,2653,1176,4445,84
8704,2629,543,345,3223,192
8705,559,2205,406,2606,17
8706,4037,1995,2372,1063,191
8707,1565,4027,2798,431,96
8708,1102,6651,1439,3116,199
8709,6300,363,918,3686,135
8710,4811,2913,2608,1284,172
8711,7345,129,2988,2943,88
8712,2016,2470,924,5956,4
8713,4019,1459,84,9106,8
8714,571,5416,1637,4923,93
8715,6251,6874,372,5601,16
8716,6131,3020,2008,8459,167
8717,2702,417,1463,4720,98
8718,415,5258,2325,4510,32
8719,4050,6500,2384,3601,91
8720,4425,5815,831,4261,120
8721,6578,1607,1996,315,74
8722,444,5177,490,2886,80
8723,4470,1375,2466,9572,122
8724,4501,688,1807,7617,196
8725,6863,5847,2203,1329,197
8726,814,6427,368,4908,105
8727,3850,6211,1624,280,64
8728,3633,5606,2730,6718,10
8729,4840,2916,209,4446,122
8730,7650,4808,858,8674,45
8731,2341,6249,1233,2245,94
8732,3010,3146,287,8156,4
8733,4208,111,2552,8092,69
8734,2014,1643,2668,486,77
8735,6225,6591,1408,1258,1
8736,2341,5479,1551,6049,131
8737,5739,3736,2642,4038,188
8738,6381,954,295,9261,197
8739,3749,2793,2418,6759,13
8740,7829,3932,1520,2916,157
8741,7758,4692,905,5607,97
8742,4499,6511,615,4246,65
8743,7849,2094,2533,7105,41
8744,5637,5539,2648,4524,70
8745,5566,2379,1027,1305,20
8746,5300,2435,588,4508,66
8747,1494,5327,2298,5860,167
8748,5303,1447,1707,7593,54
8749,7890,3064,286,70,81
8750,1448,1644,1367,9902,120
8751,2866,3483,2533,2401,75
8752,3179,6537,1177,7533,2
8753,4567,1638,1790,5830,90
8754,6374,1632,771,1035,109
8755,416,4253,2437,2393,102
8756,6803,3258,658,3161,91
8757,3119,3303,463,4522,79
8758,105,6857,792,33,47
8759,7851,1498,1911,4964,19
8760,1245,3395,2626,6766,193
8761,6509,3152,2868,6363,176
8762,1935,6393,1433,4878,125
8763,4414,5644,720,3787,18
8764,7771,4270,2050,795,85
8765,2302,6963,1423,9762,79
8766,947,5515,2796,7520,65
8767,352,2286,2291,8692,160
8768,7822,5814,190,6944,113
8769,2621,1614,257,982,105
8770,1630,4398,2933,19,103
8771,5247,1039,2898,2919,47
8772,1127,1909,1019,9521,49
8773,2674,3551,1860,5446,10
8774,5320,1349,514,3563,70
8775,5935,656,587,8671,69
8776,3869,6503,2417,2546,8
8777,5330,4552,793,2373,66
8778,4896,6693,1892,2356,4
8779,5036,3849,589,245,18
8780,3194,1201,408,9264,69
8781,6117,6722,1081,4365,46
8782,4177,1820,639,8116,123
8783,2620,3938,2019,9674,191
8784,7934,1266,1307,3488,190
8785,7167,150,466,7489,21
8786,4638,3844,91,1174,21
8787,2375,3555,464,4575,166
8788,4285,6384,1708,4509,96
8789,2078,3044,1479,5425,35
8790,6604,3855,1853,1043,24
8791,1635,3995,583,1678,77
8792,7262,5978,2805,1183,190
8793,6292,354,2286,3348,99
8794,5753,5896,1634,2700,99
8795,1945,5608,1073,2373,54
8796,6126,4428,1515,6250,101
8797,7534,939,486,3321,79
8798,763,3522,1130,4835,92
8799,1373,6678,2292,8549,102
8800,2563,3201,2368,8933,139
8801,2002,1240,1475,3217,6
8802,4164,3102,2013,2806,161
8803,5548,4704,534,7972,94
8804,6254,3630,1068,2441,98
8805,409,5153,637,5427,13
8806,5920,3985,399,2191,114
8807,1479,5772,2299,8507,125
8808,7584,4957,2037,3112,27
8809,1662,5366,1514,9957,48
8810,2009,1112,426,8427,137
8811,464,6841,2046,9585,29
8812,7559,3129,1151,9639,190
8813,857,2868,1171,8905,107
8814,223,4794,1810,4297,81
8815,1954,217,1726,7522,14
8816,6657,6917,1200,4062,83
8817,2441,598,2328,5767,78
8818,662,6073,1491,9774,127
8819,3035,346,2936,8486,51
8820,5119,2018,451,1021,37
8821,4812,301,1305,3532,30
8822,6862,6344,1603,8106,183
8823,2195,1159,805,9259,21
8824,3363,3017,1978,8162,49
8825,1275,1641,1630,107,86
8826,3211,4847,211,7899,99
8827,1386,1769,1718,1255,30
8828,488,4411,1149,8492,13
8829,4212,3403,1091,8270,124
8830,7300,2078,2324,3465,165
8831,873,5110,1651,7717,19
8832,7482,266,1929,5021,90
8833,455,3247,205,32,29
8834,4087,1274,1813,4700,154
8835,3190,3327,1363,7470,26
8836,7590,6616,2326,9063,140
8837,2304,6013,1509,2070,89
8838,198,2755,889,3382,27
8839,7556,2274,773,1188,70
8840,1373,3254,1475,6215,192
8841,2250,3835,2655,9723,127
8842,1464,3213,2845,4914,58
8843,4373,304,2759,7713,55
8844,384,3295,1482,8202,158
8845,6434,1570,187,1930,63
8846,6713,5856,734,3271,73
8847,6985,6823,158,8665,63
8848,951,2625,274,4548,111
8849,3968,1007,2890,8448,111
8850,6115,3778,1632,2191,179
8851,679,5586,1062,9295,182
8852,2434,2253,1227,5347,144
8853,6733,1233,920,3706,81
8854,818,6964,1053,7491,183
8855,2900,6665,513,2348,178
8856,408,3526,2437,5250,16
8857,6865,2187,1396,8726,169
8858,6359,1987,1981,3803,20
8859,5999,2244,1420,9566,17
8860,577,4235,951,9288,122
8861,7103,1035,1873,3692,193
8862,1299,4665,867,3995,16
8863,6337,5007,1013,2359,7
8864,7847,5790,294,3081,198
8865,6308,4359,36,8947,159
8866,2770,4771,1741,1066,184
8867,3355,3829,2262,9200,175
8868,6804,3878,2043,3601,171
8869,899,3395,124,1468,138
8870,4085,1332,2428,417,117
8871,3290,5742,638,2313,5
8872,4967,3373,133,1770,68
8873,4589,3647,1943,7202,140
8874,4298,3030,604,5042,80
8875,4466,1806,147,340,101
8876,2542,6689,1949,4831,194
8877,1740,4123,2962,7031,144
8878,3573,3834,2186,7409,145
8879,2654,6464,2945,6880,190
8880,1972,2292,1104,4748,138
8881,1817,6202,2750,5595,87
8882,7454,207,2249,9593,88
8883,3791,1285,1852,6974,87
8884,5479,2710,1147,8629,133
8885,1821,4759,1072,7718,58
8886,1594,2004,340,7552,84
8887,3343,1654,2855,4957,62
8888,849,2100,1205,8609,96
8889,2267,6638,2211,6769,152
8890,6231,5557,1723,6360,191
8891,6956,4977,197,7441,4
8892,5088,227,2830,1527,107
8893,4159,6845,526,2913,64
8894,689,2457,692,670,153
8895,1501,315,808,4598,178
8896,2181,6625,58,3248,170
8897,3616,6994,2976,6935,25
8898,2389,4073,659,8730,110
8899,3473,3033,2802,1443,78
8900,3013,685,867,8554,156
8901,5169,2510,1222,7074,113
8902,4338,1050,327,8846,186
8903,706,1123,365,8321,36
8904,644,5527,1887,5128,3
8905,2462,3950,46,2137,56
8906,3799,767,715,4368,34
8907,3658,192,2743,6436,123
8908,4463,683,353,9383,161
8909,5971,5440,2183,4059,2
8910,810,3093,2346,6982,97
8911,6080,2866,103,9937,7
8912,4342,2892,1891,2606,109
8913,3527,6782,1198,7021,12
8914,460,752,1350,8380,84
8915,5649,1402,2835,798,58
8916,784,3687,1790,8210,131
8917,4849,120,856,8275,139
8918,5280,6103,1649,7216,98
8919,1195,3723,392,6531,75
8920,3145,2910,2950,4785,60
8921,5959,3279,2390,7869,200
8922,5881,5326,1814,1685,106
8923,440,4832,1983,3652,27
8924,1353,4853,728,5049,121
8925,5249,3929,2327,658,25
8926,4880,1700,2531,8006,174
8927,4704,677,1387,1713,17
8928,5183,4375,2332,7815,161
8929,6145,2617,1942,4145,151
8930,5464,1004,1960,1650,37
8931,4826,3946,2842,3721,64
8932,6954,5085,1412,8658,81
8933,3743,4465,1089,9985,197
8934,5330,5961,1564,1219,1
8935,1584,2104,2336,8803,96
8936,6648,1528,2857,5098,58
8937,2416,5896,2,5327,93
8938,7548,4206,265,4579,118
8939,2178,2052,1735,2103,82
8940,2797,233,1744,3770,185
8941,4347,5180,784,2527,156
8942,3808,3295,2029,3031,112
8943,1909,5325,1037,5044,176
8944,2063,4514,1678,358,145
8945,5081,1855,2590,2263,105
8946,2773,2038,171,2113,129
8947,936,2497,542,6350,68
8948,3330,5049,629,7838,57
8949,3610,1211,52,5556,120
8950,2727,5683,886,6969,178
8951,2055,4674,2036,510,50
8952,177,3439,633,4980,110
8953,1175,2955,2238,4826,74
8954,7424,2379,619,6111,197
8955,6748,2427,40,5728,149
8956,7004,5300,1493,4983,129
8957,4877,2983,2406,2710,47
8958,5051,3844,1030,9904,118
8959,1239,6369,899,7824,194
8960,4638,4816,1834,3618,198
8961,1342,5847,1004,117,58
8962,395,2204,1398,9091,52
8963,2146,5782,889,51,93
8964,1141,6171,1562,7348,55
8965,2135,2960,769,1722,36
8966,5833,1654,326,4327,14
8967,4306,226,2666,1319,18
8968,601,4900,947,4465,2
8969,2236,6936,1394,7973,78
8970,5454,6868,683,9792,4
8971,5667,2930,250,6956,46
8972,7075,3840,2176,6539,119
8973,3840,6640,2096,7527,81
8974,4612,4893,2672,2719,39
8975,7669,1016,1299,6780,137
8976,6433,4167,319,3168,93
8977,3884,2516,2458,3047,24
8978,4442,3775,1877,5932,186
8979,4334,6131,2727,5020,141
8980,5708,2871,1227,367,52
8981,1144,5652,2209,6247,169
8982,1330,5142,1096,2340,67
8983,7304,1009,745,5401,50
8984,3662,964,1916,1813,188
8985,7374,2730,102,5205,17
8986,1075,5650,2631,8739,60
8987,3393,726,2121,2587,80
8988,1638,809,1506,2567,102
8989,2915,3562,1769,8068,199
8990,4436,1413,602,1259,77
8991,5705,5982,2927,8082,20
8992,332,2076,733,6938,48
8993,312,6313,376,2506,10
8994,5007,350,2662,6303,18
8995,7216,2739,2190,4697,49
8996,6032,3101,539,5703,70
8997,5967,3738,2026,9515,20
8998,1817,5822,2307,8938,132
8999,4712,6760,2771,8710,54
9000,4916,5736,118,3002,139
9001,3426,3855,1285,3524,56
9002,3797,2922,1751,5350,182
9003,3283,2293,1396,2996,141
9004,377,252,199,9955,62
9005,2902,3386,745,8131,158
9006,7220,2391,68,7200,126
9007,5119,6055,1096,7541,99
9008,1956,5328,2195,277,126
9009,5740,2074,1381,8263,138
9010,451,1351,2015,3485,125
9011,7131,1020,2345,6009,156
9012,1283,1836,166,2970,158
9013,3964,4608,480,5069,29
9014,825,4795,2632,9892,189
9015,3954,5172,1972,8334,12
9016,6566,801,2319,8593,133
9017,1721,312,1176,9427,95
9018,4187,2209,2361,6481,131
9019,4203,3374,2386,9659,64
9020,4483,6751,51,8485,57
9021,3326,6092,73,3606,119
9022,619,3639,2037,2071,51
9023,6358,3855,866,5361,154
9024,4967,6557,2241,886,146
9025,1801,6251,153,8305,15
9026,84,6130,706,7686,8
9027,2478,5525,587,423,81
9028,4194,865,2711,3911,200
9029,6200,3782,1048,4087,12
9030,7229,1575,1754,2029,135
9031,6950,5324,686,8914,51
9032,6214,4318,422,2992,197
9033,1680,4573,1891,2025,157
9034,5263,3843,2367,9126,166
9035,3801,6241,49,5991,158
9036,5994,4924,111,9579,122
9037,3191,2643,1297,8303,61
9038,6870,344,2843,1975,200
9039,1600,6299,546,474,65
9040,260,1240,2685,8641,184
9041,1825,4036,1596,1434,57
9042,1268,1181,714,6349,93
9043,7818,2936,275,829,125
9044,1364,1372,1741,4837,44
9045,4284,1366,208,8814,78
9046,3071,1564,84,5704,199
9047,4501,2549,1854,1134,44
9048,3516,5285,1122,1082,95
9049,2561,3214,58,1368,178
9050,6291,6289,1978,1615,14
9051,4425,792,2061,6516,199
9052,2059,4464,1440,8695,149
9053,6894,4629,1145,1229,129
9054,1816,838,1860,4061,54
9055,7464,257,2059,9442,168
9056,7075,4607,1956,5298,168
9057,6163,3868,1809,7561,74
9058,911,4960,1825,2474,192
9059,625,1636,117,9241,188
9060,2466,807,1155,5216,55
9061,6357,264,916,9934,128
9062,4787,5506,1264,1529,147
9063,4327,4256,1139,7281,65
9064,4737,4472,782,7246,63
9065,3365,6679,1014,6958,104
9066,6988,824,2068,5314,144
9067,1714,3972,2390,9348,198
9068,4092,221,960,6347,36
9069,7296,1428,1658,305,3
9070,3333,3110,698,9759,104
9071,5388,4911,1685,4922,122
9072,9,1967,2381,9076,81
9073,3670,2832,1371,689,199
9074,5380,2804,640,5952,122
9075,4695,5355,1799,309,98
9076,6361,4553,389,7382,189
9077,4243,3657,260,2882,30
9078,7843,5417,941,6360,171
9079,774,1206,2161,8879,171
9080,5221,4514,22,1767,195
9081,2898,4677,48,1456,184
9082,4134,5078,2698,1832,56
9083,7826,11,855,6998,19
9084,5845,4829,2891,2759,13
9085,5947,2374,1254,7534,6
9086,5171,538,1440,9774,75
9087,1648,1319,1674,8710,149
9088,7932,3952,955,9129,50
9089,7346,6439,1432,9599,79
9090,2811,6461,2480,2900,183
9091,2212,1382,1362,5668,62
9092,120,6888,966,2380,90
9093,3751,1241,805,8113,171
9094,2770,4505,2325,3548,157
9095,2160,6729,2362,1385,38
9096,1761,1686,2521,9618,170
9097,3991,5727,1217,4591,178
9098,590,5930,284,737,76
9099,1338,1997,1194,496,183
9100,2377,3375,1287,1153,35
9101,2467,6438,1219,608,29
9102,195,6356,2387,5835,174
9103,3047,1663,2224,4356,176
9104,4817,186,1057,4899,44
9105,131,1298,2114,1227,18
9106,5831,3726,2695,8004,198
9107,6469,1863,1825,4091,131
9108,2952,736,2880,6950,110
9109,2134,3728,2111,307,94
9110,2619,1560,16,2435,48
9111,7792,6394,1984,968,131
9112,6878,3831,2538,6625,34
9113,1871,3330,205,2260,159
9114,6720,4251,2923,2783,169
9115,7794,263,1118,1839,120
9116,7939,1606,1148,4672,155
9117,5085,926,2138,5967,199
9118,1039,2356,1849,4199,81
9119,248,2717,2339,4339,162
9120,4469,3863,1640,5346,62
9121,2860,3167,1719,1740,167
9122,684,4678,1878,4876,15
9123,3249,1661,550,2475,180
9124,7032,5711,1323,6632,153
9125,4710,3108,949,1521,108
9126,5806,6330,2618,2120,185
9127,2629,3628,1669,8342,119
9128,5008,968,1643,8023,127
9129,693,5279,1756,5823,27
9130,6217,4013,2362,3638,50
9131,2909,4104,2867,9757,2
9132,4757,3190,1632,1928,162
9133,2337,6681,756,8298,160
9134,6155,4308,2451,5921,172
9135,2776,1995,2053,6822,128
9136,3164,1745,1385,3071,118
9137,4369,1902,1245,299,80
9138,6764,6023,2474,9411,168
9139,4857,3304,862,2636,105
9140,3248,5959,252,20,40
9141,4629,2169,1682,3294,179
9142,2373,5378,2618,4477,136
9143,5610,3784,2186,4685,25
9144,6591,4063,2167,4389,55
9145,6228,3612,1151,6595,18
9146,2345,5249,131,3129,115
9147,2438,5318,760,3795,35
9148,2726,3510,2854,6195,196
9149,3909,5302,774,1482,97
9150,3280,2627,2470,8874,76
9151,1665,3108,1525,6978,158
9152,6192,2086,1322,8316,133
9153,5761,2783,715,526,114
9154,2551,3049,300,1162,192
9155,4810,489,1405,8938,140
9156,7840,4285,2296,9128,94
9157,1807,4790,2350,2681,3
9158,3657,916,59,1434,107
9159,7629,3162,1771,4619,31
9160,4067,1463,2864,9958,11
9161,6704,693,257,531,129
9162,4578,4367,2323,4984,78
9163,6687,68,1238,1726,118
9164,6010,3502,1775,3219,36
9165,2653,3869,76,5984,182
9166,6305,5755,2702,6530,72
9167,7767,6822,1505,7876,116
9168,6308,1958,1407,7842,10
9169,6826,6728,809,4666,186
9170,1959,3680,2461,7708,110
9171,5188,682,750,1727,185
9172,5956,81,499,911,57
9173,1007,5481,2921,7253,150
9174,3358,122,471,1503,45
9175,3174,469,1594,1263,7
9176,1784,4510,1288,8322,150
9177,1806,3937,2622,8110,132
9178,7644,5322,2519,2091,21
9179,3694,2574,1910,5271,168
9180,2542,5045,2679,2681,159
9181,5742,2690,897,7695,148
9182,1545,783,353,8501,12
9183,1717,5307,675,5950,132
9184,6090,3515,1574,3703,22
9185,2621,2903,2307,5436,187
9186,5085,6134,1173,7046,168
9187,630,6273,748,1595,55
9188,109,6543,410,4902,16
9189,1083,2696,1238,4023,198
9190,2016,441,596,575,119
9191,7618,6242,2844,8355,97
9192,3802,3811,1389,514,99
9193,3833,6669,1143,4411,105
9194,6986,3140,2381,2261,149
9195,3057,5121,90,9149,17
9196,4443,5380,1742,8270,72
9197,2998,2547,2414,3208,95
9198,7426,2802,1458,7831,89
9199,7551,4094,355,6025,195
9200,200,5655,2747,6888,186
9201,2201,5202,1842,580,144
9202,3370,6694,985,2976,142
9203,3003,6816,1130,9465,140
9204,7542,5679,2006,1988,65
9205,3377,4402,2141,7331,133
9206,2899,2356,2382,1973,88
9207,170,4706,2940,4448,35
9208,3614,681,817,476,126
9209,7007,614,1776,4387,161
9210,6620,6305,2386,9497,163
9211,423,6898,2330,8446,165
9212,7334,1085,1192,1409,15
9213,4361,5964,1280,6549,25
9214,3566,479,2328,55,137
9215,5985,5223,87,931,131
9216,1554,2616,317,859,142
9217,1511,3132,461,5109,43
9218,3157,6079,1904,8510,92
9219,6708,6839,1848,7490,189
9220,2499,5616,2957,9324,180
9221,3274,1414,2281,668,140
9222,7290,4148,2756,757,60
9223,4475,4596,1354,4172,109
9224,3767,5259,1448,2899,51
9225,942,2538,818,8331,80
9226,7399,3490,210,5776,133
9227,4631,3159,454,9299,113
9228,561,5084,552,3601,143
9229,6524,1981,1583,2351,2
9230,5274,4372,1523,9009,162
9231,3350,4100,581,666,71
9232,3397,6982,1584,9960,23
9233,2429,5570,2490,6248,197
9234,7666,3919,2923,2270,88
9235,2659,1733,2672,5778,103
9236,7399,691,735,6366,22
9237,910,2983,105,7446,68
9238,5182,3139,2671,7288,125
9239,6878,413,1562,1567,65
9240,5387,4780,2616,8465,9
9241,271,508,1242,2539,148
9242,3690,4157,1277,8333,191
9243,3513,1210,2581,7904,146
9244,328,3204,2484,2412,71
9245,4721,944,2748,468,47
9246,7445,5470,1858,4398,13
