product_id,vendor_id,list_date,price,discount
681,146,2022-09-14 20:03:08,380.00,57.00
681,109,2021-07-29 06:52:02,280.00,2.80
681,176,2016-08-22 08:27:15,227.00,65.83
681,180,2017-06-14 00:07:16,424.00,72.08
682,147,2018-02-11 12:35:44,689.00,41.34
683,115,2020-02-02 19:30:36,364.00,58.24
683,4,2018-09-19 07:20:36,415.00,62.25
683,161,2016-09-21 02:15:30,183.00,20.13
683,19,2020-04-02 10:24:11,138.00,26.22
684,128,2022-01-30 10:25:55,436.00,56.68
684,79,2021-09-22 08:05:02,322.00,12.88
684,189,2018-11-25 11:56:01,300.00,36.00
685,81,2016-07-14 03:56:29,323.00,3.23
685,136,2018-01-06 21:19:55,451.00,81.18
685,194,2017-09-29 02:25:13,571.00,17.13
685,61,2022-03-24 02:23:18,262.00,13.10
686,56,2019-01-18 13:58:22,587.00,58.70
686,25,2022-12-01 18:53:51,149.00,26.82
686,26,2017-09-22 05:27:46,659.00,6.59
686,126,2020-02-28 08:35:06,294.00,82.32
687,46,2017-10-11 00:40:23,295.00,20.65
687,135,2016-10-25 07:55:51,142.00,8.52
687,131,2017-01-10 03:23:57,129.00,2.58
687,166,2022-10-26 21:52:39,692.00,103.80
687,8,2018-10-30 01:26:37,494.00,123.50
687,84,2016-08-14 03:28:37,248.00,69.44
687,75,2019-09-23 08:14:58,457.00,31.99
687,119,2022-08-08 04:45:36,528.00,142.56
687,93,2017-03-06 21:15:31,426.00,115.02
688,51,2016-10-26 15:23:55,533.00,58.63
688,43,2020-03-08 14:10:53,269.00,48.42
688,92,2019-06-01 02:18:37,110.00,15.40
688,190,2019-06-08 00:39:11,575.00,97.75
688,187,2019-08-13 07:57:15,657.00,26.28
689,56,2022-05-08 21:59:03,431.00,90.51
689,25,2018-01-19 15:02:34,427.00,123.83
689,10,2022-02-01 02:10:44,334.00,43.42
689,170,2017-12-05 12:43:55,348.00,100.92
689,37,2016-05-17 12:03:57,451.00,54.12
689,66,2022-03-13 10:04:33,267.00,5.34
690,102,2018-10-24 00:33:20,324.00,58.32
690,133,2018-10-15 06:40:45,676.00,196.04
690,55,2020-12-09 19:22:56,551.00,159.79
690,40,2021-07-31 08:04:25,274.00,38.36
690,65,2019-03-30 17:18:03,249.00,22.41
690,162,2019-08-12 11:24:05,176.00,51.04
691,129,2019-11-15 19:19:05,248.00,54.56
691,118,2017-10-05 04:13:07,307.00,12.28
691,57,2019-10-12 09:05:28,439.00,57.07
691,67,2017-11-13 05:41:04,398.00,79.60
691,71,2020-07-09 18:20:56,152.00,22.80
692,142,2022-01-16 00:07:36,182.00,36.40
692,148,2020-11-29 21:28:16,507.00,5.07
692,171,2022-08-17 14:09:42,69.00,3.45
692,183,2020-05-18 13:16:39,487.00,63.31
693,17,2022-01-14 23:38:37,308.00,55.44
693,171,2017-07-15 22:28:19,489.00,29.34
693,199,2022-07-03 06:11:04,579.00,17.37
693,79,2018-06-27 22:46:44,353.00,102.37
693,76,2018-05-14 14:44:46,525.00,57.75
693,60,2021-10-17 15:26:53,215.00,55.90
694,28,2018-06-28 20:01:58,566.00,11.32
694,83,2019-02-04 13:22:16,148.00,28.12
694,112,2022-12-21 12:19:44,296.00,44.40
694,126,2016-12-02 08:46:26,530.00,37.10
694,122,2020-02-23 01:08:09,402.00,84.42
695,180,2017-01-23 02:23:46,445.00,31.15
695,195,2022-08-09 22:47:46,208.00,0.00
696,145,2020-08-14 22:58:15,293.00,79.11
696,74,2022-09-21 08:39:51,524.00,5.24
696,158,2017-07-23 23:44:33,599.00,23.96
696,67,2022-12-02 01:58:13,661.00,112.37
696,148,2016-06-02 00:34:57,558.00,39.06
696,103,2017-08-18 17:14:47,568.00,5.68
696,154,2016-06-28 02:37:43,224.00,11.20
697,159,2022-09-21 14:35:19,413.00,33.04
697,7,2022-07-29 15:17:49,615.00,55.35
697,18,2018-10-28 20:50:33,200.00,50.00
698,142,2022-03-18 12:48:30,284.00,53.96
698,121,2019-11-01 10:58:05,270.00,13.50
698,81,2021-12-10 12:05:41,306.00,64.26
698,24,2017-07-18 05:05:28,398.00,87.56
698,151,2016-12-25 13:07:26,262.00,7.86
698,26,2017-02-17 20:32:32,110.00,6.60
699,113,2022-05-30 03:35:57,698.00,125.64
699,78,2022-12-29 20:21:54,655.00,98.25
699,36,2022-09-17 13:18:47,241.00,48.20
699,52,2018-03-04 02:22:54,474.00,0.00
699,160,2020-04-22 23:18:12,127.00,22.86
699,98,2017-04-30 19:35:52,608.00,60.80
700,131,2022-06-03 14:13:52,65.00,16.25
700,154,2022-12-31 21:41:08,395.00,75.05
700,92,2017-05-04 01:06:39,499.00,9.98
700,7,2017-08-13 12:52:15,481.00,38.48
700,8,2021-01-07 20:25:32,621.00,86.94
701,15,2020-07-22 19:17:28,581.00,145.25
701,180,2017-07-13 06:37:28,574.00,40.18
701,122,2017-02-14 17:35:14,125.00,11.25
702,153,2017-10-19 03:52:33,83.00,18.26
702,25,2016-04-08 16:51:24,382.00,38.20
702,29,2021-09-04 03:03:47,677.00,203.10
702,74,2019-07-03 03:25:26,102.00,4.08
702,107,2020-03-21 00:19:16,450.00,85.50
703,188,2021-03-19 23:29:33,467.00,28.02
703,2,2022-10-24 13:33:35,440.00,61.60
703,13,2022-05-22 03:52:05,226.00,47.46
704,58,2018-06-07 04:37:02,50.00,10.50
704,178,2020-06-22 09:47:54,81.00,13.77
704,25,2020-03-15 13:12:25,509.00,55.99
704,79,2016-11-05 17:48:06,642.00,0.00
704,116,2022-02-02 21:46:01,671.00,93.94
704,99,2022-02-10 23:19:07,125.00,5.00
704,52,2020-04-25 07:42:45,331.00,26.48
704,102,2020-03-30 14:16:05,141.00,31.02
705,119,2022-11-23 12:56:42,588.00,135.24
705,117,2022-04-07 17:39:04,458.00,137.40
705,97,2021-05-02 05:23:27,290.00,49.30
705,194,2019-12-21 20:27:14,154.00,44.66
706,85,2019-06-04 12:08:50,241.00,24.10
706,114,2022-11-26 20:44:32,441.00,35.28
706,46,2019-08-31 03:07:34,114.00,29.64
706,167,2020-08-01 07:04:13,332.00,73.04
707,185,2016-09-19 15:51:58,231.00,11.55
707,93,2021-09-15 02:48:09,178.00,16.02
707,57,2020-12-22 14:26:30,244.00,29.28
707,193,2022-10-20 18:30:55,550.00,132.00
707,36,2018-02-10 19:32:31,613.00,177.77
707,27,2019-07-31 05:40:18,531.00,53.10
708,45,2017-03-19 08:41:27,256.00,33.28
708,116,2021-12-03 22:43:13,512.00,117.76
709,172,2019-11-07 20:46:28,346.00,31.14
709,114,2021-04-25 05:40:33,382.00,84.04
709,106,2017-03-05 17:19:04,484.00,0.00
710,95,2022-02-05 20:57:27,362.00,79.64
710,129,2018-12-14 06:23:28,257.00,35.98
710,167,2018-11-19 14:41:49,149.00,11.92
710,187,2022-01-19 10:03:31,283.00,56.60
710,128,2021-01-04 14:48:12,483.00,14.49
710,105,2016-11-02 16:28:39,641.00,83.33
710,116,2016-11-10 20:07:13,388.00,104.76
710,198,2019-07-05 05:29:50,229.00,68.70
711,151,2017-06-07 01:24:31,665.00,53.20
711,2,2022-03-27 03:59:53,67.00,10.72
711,65,2019-06-29 13:47:31,225.00,51.75
711,71,2020-10-07 20:27:30,140.00,21.00
711,13,2017-03-05 02:03:34,304.00,57.76
711,169,2021-10-19 11:32:39,694.00,55.52
712,93,2017-11-23 21:48:23,561.00,134.64
712,86,2018-03-17 22:36:23,500.00,80.00
712,117,2019-12-02 22:40:47,283.00,42.45
712,147,2020-01-23 10:33:19,336.00,10.08
713,32,2022-11-30 16:30:13,612.00,24.48
713,84,2020-12-17 04:07:02,598.00,107.64
713,44,2018-06-08 12:52:15,365.00,21.90
713,20,2019-02-01 10:50:17,273.00,38.22
713,12,2021-01-24 18:03:35,115.00,1.15
713,166,2018-01-18 13:21:02,360.00,36.00
714,113,2020-09-10 16:55:44,110.00,33.00
714,43,2018-06-01 15:22:14,61.00,15.25
714,170,2018-03-06 06:20:38,143.00,12.87
714,176,2019-07-01 12:42:06,372.00,78.12
714,53,2021-05-08 19:04:59,165.00,4.95
714,27,2017-10-07 12:26:25,529.00,5.29
715,108,2020-02-16 18:38:47,569.00,119.49
715,7,2017-12-29 13:34:56,365.00,83.95
715,149,2017-02-20 10:59:36,154.00,30.80
716,199,2018-12-28 11:15:02,417.00,45.87
716,38,2017-03-24 15:18:25,339.00,101.70
716,81,2021-07-12 20:09:54,80.00,22.40
716,54,2020-08-18 17:36:06,614.00,18.42
716,11,2016-10-20 03:36:31,469.00,32.83
717,88,2017-10-03 02:15:57,334.00,36.74
717,109,2020-07-27 13:42:33,353.00,38.83
717,118,2019-11-18 02:50:43,356.00,106.80
717,189,2016-10-05 20:15:11,692.00,207.60
717,81,2022-02-08 13:44:02,632.00,170.64
717,58,2019-03-30 01:32:47,617.00,55.53
717,150,2020-06-25 09:54:21,496.00,14.88
718,173,2021-01-05 13:10:28,228.00,27.36
718,184,2018-02-02 18:44:45,590.00,153.40
718,44,2022-01-03 12:22:09,359.00,7.18
719,93,2019-06-29 23:27:05,173.00,1.73
719,170,2020-04-21 02:37:43,574.00,149.24
719,95,2021-11-12 20:33:16,449.00,44.90
719,120,2021-05-19 01:30:29,549.00,60.39
719,81,2019-09-23 09:14:05,61.00,6.71
719,150,2016-10-01 20:06:37,666.00,153.18
719,24,2021-01-04 20:05:27,455.00,131.95
720,112,2018-02-15 17:19:49,576.00,5.76
721,10,2017-12-27 22:44:02,509.00,5.09
721,176,2017-11-15 15:59:57,670.00,134.00
721,143,2019-03-26 09:26:45,233.00,30.29
721,170,2021-06-30 21:40:40,591.00,159.57
722,181,2019-08-20 18:18:42,113.00,0.00
722,116,2019-05-18 03:18:11,53.00,9.01
722,121,2018-03-13 05:09:16,616.00,55.44
722,10,2018-12-19 12:30:30,358.00,57.28
722,94,2020-01-22 22:01:24,674.00,134.80
723,190,2022-03-23 15:51:19,481.00,14.43
724,174,2017-01-09 04:34:51,149.00,40.23
724,190,2016-12-20 13:26:40,590.00,47.20
724,177,2019-07-20 23:19:18,113.00,23.73
724,180,2017-06-09 23:44:38,507.00,10.14
724,96,2018-11-26 07:05:42,265.00,63.60
724,7,2016-03-07 14:31:27,324.00,22.68
724,44,2019-01-15 10:22:44,169.00,32.11
724,37,2019-03-09 01:12:38,378.00,71.82
725,182,2020-05-01 22:25:43,614.00,49.12
725,60,2022-10-07 15:58:32,640.00,160.00
726,119,2021-03-26 23:01:31,263.00,47.34
726,69,2016-08-15 18:42:45,511.00,97.09
726,123,2021-07-09 21:43:25,329.00,26.32
726,98,2022-03-05 15:11:45,60.00,8.40
726,71,2019-08-22 08:34:53,249.00,37.35
727,31,2022-12-26 22:31:33,610.00,164.70
727,167,2019-05-30 13:50:41,450.00,99.00
727,17,2016-12-08 14:30:11,551.00,11.02
727,12,2020-12-20 22:11:47,354.00,84.96
727,48,2022-06-18 00:25:29,173.00,25.95
727,15,2021-11-04 19:19:05,109.00,7.63
727,151,2019-12-22 14:29:20,386.00,88.78
727,88,2020-06-08 04:05:42,398.00,15.92
727,76,2021-04-26 21:58:13,308.00,6.16
727,101,2016-05-11 06:30:50,384.00,3.84
727,89,2020-11-24 22:48:59,501.00,25.05
727,44,2017-06-05 18:17:43,667.00,20.01
728,133,2017-10-10 05:53:24,458.00,45.80
728,88,2016-02-19 05:33:37,645.00,12.90
728,76,2019-11-16 04:42:59,386.00,38.60
728,112,2019-01-31 09:19:11,632.00,176.96
729,71,2020-03-04 21:55:13,263.00,26.30
729,194,2018-07-21 16:26:51,206.00,37.08
729,92,2020-06-07 19:59:35,683.00,116.11
729,43,2021-03-31 07:20:42,639.00,178.92
729,134,2018-11-14 07:56:11,565.00,79.10
730,156,2019-11-29 11:46:46,294.00,70.56
730,91,2019-11-02 13:45:51,451.00,103.73
730,45,2019-04-22 21:14:39,537.00,5.37
730,38,2020-05-30 07:29:47,397.00,59.55
731,68,2019-10-12 04:52:09,250.00,47.50
731,32,2021-06-12 23:30:43,483.00,48.30
731,19,2017-06-01 09:10:55,265.00,21.20
731,101,2021-06-24 08:32:29,419.00,71.23
731,132,2018-06-22 05:26:41,77.00,14.63
731,140,2016-08-05 04:54:55,558.00,83.70
731,97,2018-08-16 01:07:22,410.00,12.30
732,122,2017-01-27 03:38:16,579.00,144.75
732,79,2018-03-08 17:27:10,382.00,42.02
732,37,2016-06-24 17:20:37,552.00,132.48
732,195,2020-05-11 09:46:25,254.00,38.10
733,195,2018-06-25 10:23:57,402.00,88.44
733,121,2017-03-20 15:51:01,687.00,34.35
733,147,2018-07-25 08:35:01,154.00,18.48
733,100,2018-11-01 19:35:19,302.00,27.18
733,135,2021-06-23 13:17:45,601.00,30.05
733,115,2021-11-30 15:24:59,315.00,88.20
734,189,2022-12-25 06:38:29,166.00,28.22
735,87,2018-10-21 02:01:34,402.00,120.60
735,97,2019-04-29 18:45:38,391.00,97.75
735,152,2016-08-29 02:11:03,582.00,58.20
735,176,2018-06-21 03:35:51,261.00,18.27
735,198,2017-03-29 21:57:10,52.00,2.08
736,159,2022-01-04 16:47:04,475.00,0.00
736,178,2021-07-23 22:22:16,644.00,115.92
736,34,2018-04-21 10:26:12,52.00,13.00
736,17,2020-05-16 11:30:44,320.00,89.60
736,139,2022-03-31 03:33:26,342.00,20.52
736,163,2017-03-29 18:40:14,181.00,32.58
736,45,2016-09-26 16:22:33,169.00,45.63
737,128,2020-08-17 14:43:38,332.00,63.08
737,91,2016-09-25 13:41:54,431.00,21.55
737,151,2020-04-17 13:04:12,257.00,51.40
738,148,2016-06-21 06:37:24,179.00,23.27
738,17,2020-12-11 00:49:07,354.00,67.26
738,135,2016-03-15 11:38:59,254.00,17.78
739,11,2018-11-09 19:06:52,405.00,97.20
739,122,2018-08-14 14:49:04,79.00,12.64
740,177,2018-12-29 13:23:02,328.00,6.56
740,158,2019-09-09 12:34:24,174.00,17.40
740,38,2016-10-24 06:31:56,281.00,19.67
740,146,2020-09-07 07:13:39,387.00,85.14
740,110,2017-10-04 06:53:58,662.00,145.64
741,198,2019-08-03 20:23:45,103.00,6.18
741,142,2022-02-28 19:33:09,270.00,27.00
742,155,2019-01-30 16:02:12,432.00,73.44
742,65,2017-01-12 21:27:56,194.00,7.76
742,131,2019-12-20 15:19:38,355.00,28.40
742,84,2017-12-27 09:22:13,108.00,30.24
742,133,2019-08-06 21:54:04,195.00,33.15
742,42,2017-04-10 13:41:05,498.00,19.92
742,2,2022-08-27 12:33:17,533.00,69.29
743,7,2017-08-09 22:21:16,321.00,54.57
743,134,2017-06-14 20:29:43,510.00,30.60
743,139,2018-05-13 14:48:22,323.00,71.06
743,13,2019-07-19 12:33:44,259.00,64.75
744,107,2018-04-18 02:27:06,553.00,82.95
744,91,2020-04-20 15:51:53,142.00,39.76
744,36,2016-10-03 20:05:15,571.00,79.94
744,146,2022-09-26 08:18:47,652.00,32.60
744,17,2018-03-22 03:21:58,675.00,135.00
744,48,2019-10-17 11:26:43,366.00,80.52
744,145,2018-07-03 00:12:59,58.00,13.92
744,161,2016-11-07 04:20:02,223.00,0.00
745,49,2022-12-18 19:44:14,665.00,139.65
745,128,2020-02-11 10:35:40,648.00,103.68
746,23,2022-08-30 04:08:21,424.00,127.20
746,74,2019-03-11 12:35:59,556.00,0.00
746,161,2017-03-06 00:23:20,126.00,2.52
746,94,2022-01-17 15:33:15,556.00,133.44
746,51,2020-08-08 22:02:40,561.00,56.10
747,195,2020-02-02 16:07:24,504.00,55.44
747,127,2016-11-30 20:21:02,312.00,87.36
747,153,2022-01-24 07:21:27,448.00,53.76
747,168,2021-09-16 02:23:27,538.00,134.50
748,179,2017-01-31 09:40:13,53.00,15.90
748,77,2017-01-21 03:57:36,376.00,101.52
748,48,2022-11-28 00:49:11,137.00,16.44
748,64,2017-12-05 11:25:17,480.00,9.60
749,198,2020-04-23 05:57:06,212.00,57.24
749,197,2019-05-31 09:56:23,594.00,41.58
749,73,2017-03-07 23:38:15,674.00,101.10
749,60,2016-10-03 05:37:13,139.00,13.90
749,5,2018-08-30 15:58:35,216.00,62.64
749,149,2018-11-30 13:19:29,55.00,4.95
750,178,2017-06-21 16:36:22,101.00,25.25
750,152,2020-01-30 16:31:41,514.00,20.56
750,39,2022-03-28 05:55:36,97.00,1.94
751,11,2021-06-28 16:24:30,204.00,24.48
751,60,2017-06-22 07:50:49,671.00,80.52
751,89,2022-05-27 11:43:34,73.00,7.30
751,125,2016-07-10 13:11:45,239.00,45.41
751,76,2020-01-18 17:37:40,471.00,127.17
752,112,2020-08-13 12:10:01,665.00,99.75
752,9,2017-12-25 20:02:05,640.00,147.20
753,186,2020-11-05 02:51:53,82.00,17.22
754,29,2016-02-09 07:31:56,316.00,34.76
754,123,2020-09-19 04:25:42,426.00,29.82
754,119,2020-04-30 04:52:37,117.00,22.23
754,172,2016-08-04 20:29:34,437.00,65.55
754,107,2020-07-25 09:24:27,282.00,59.22
754,39,2022-02-20 11:09:17,560.00,151.20
755,133,2020-08-11 17:57:30,573.00,114.60
755,168,2021-09-04 20:15:45,239.00,31.07
755,73,2016-02-01 01:16:59,145.00,27.55
755,22,2018-12-15 14:01:27,583.00,17.49
755,14,2021-06-03 15:59:46,398.00,63.68
756,86,2020-10-16 13:15:17,283.00,31.13
756,68,2017-08-27 02:23:48,62.00,9.30
756,64,2020-08-20 08:36:13,99.00,8.91
756,107,2016-06-20 06:44:38,553.00,110.60
756,195,2020-11-27 05:30:39,314.00,81.64
757,181,2017-09-30 19:05:20,652.00,123.88
757,126,2022-09-30 23:04:07,258.00,36.12
757,179,2017-08-11 17:20:13,533.00,10.66
758,46,2018-07-08 23:48:43,70.00,2.10
758,64,2022-08-23 13:21:31,115.00,1.15
758,172,2017-02-22 20:03:48,200.00,46.00
758,78,2020-10-26 09:31:48,354.00,84.96
758,4,2022-03-09 17:23:31,322.00,48.30
758,103,2022-05-12 13:28:47,174.00,26.10
758,100,2017-03-15 16:31:01,235.00,37.60
759,64,2019-06-27 01:29:31,624.00,68.64
759,189,2021-10-25 05:29:59,586.00,99.62
759,169,2016-10-08 11:29:43,483.00,115.92
759,99,2017-07-12 13:52:29,123.00,12.30
759,181,2019-08-30 04:36:21,430.00,68.80
759,19,2020-03-14 14:39:01,250.00,5.00
759,61,2017-04-16 01:51:28,423.00,59.22
760,38,2017-09-21 01:52:44,377.00,67.86
760,143,2018-08-23 03:31:36,648.00,142.56
760,88,2018-05-04 23:01:12,626.00,156.50
760,19,2020-10-02 17:47:38,493.00,39.44
761,116,2022-08-12 15:58:36,106.00,24.38
761,44,2020-06-19 02:22:01,169.00,49.01
762,135,2020-12-30 23:07:58,393.00,55.02
762,42,2021-11-30 08:45:08,438.00,74.46
762,92,2022-07-12 04:24:26,442.00,92.82
762,121,2021-10-16 19:21:50,104.00,15.60
762,186,2017-01-18 01:01:33,82.00,18.86
763,180,2019-01-23 13:48:26,603.00,180.90
763,147,2020-01-25 10:39:25,260.00,23.40
763,78,2020-08-25 20:15:52,106.00,6.36
764,90,2022-01-23 13:42:05,71.00,18.46
764,138,2016-04-20 17:02:45,531.00,5.31
764,21,2022-11-24 15:43:17,631.00,18.93
765,135,2016-08-11 01:28:29,631.00,75.72
765,17,2018-08-28 20:53:41,266.00,42.56
765,91,2018-12-17 04:40:37,321.00,48.15
765,52,2020-01-16 10:45:13,266.00,79.80
765,28,2019-10-22 23:01:20,125.00,28.75
765,68,2022-02-18 07:04:48,448.00,107.52
765,80,2018-08-14 22:34:25,641.00,0.00
766,5,2022-03-13 15:30:14,321.00,70.62
766,138,2016-05-10 00:52:21,129.00,16.77
766,31,2022-10-30 17:53:16,453.00,54.36
766,68,2020-04-22 10:14:22,469.00,18.76
766,174,2022-07-23 10:03:38,700.00,140.00
766,48,2019-09-08 06:23:21,178.00,17.80
766,6,2018-10-13 09:06:39,430.00,47.30
766,39,2017-04-21 15:07:21,488.00,39.04
766,41,2021-08-22 04:29:02,98.00,1.96
767,193,2022-03-18 02:09:44,281.00,84.30
767,44,2016-02-16 08:25:40,179.00,1.79
767,99,2022-02-05 01:38:18,660.00,151.80
767,174,2021-08-22 01:49:21,423.00,84.60
768,101,2018-12-04 16:45:03,445.00,115.70
768,126,2021-09-29 17:06:30,153.00,21.42
768,192,2016-12-22 22:23:20,587.00,58.70
768,18,2021-10-13 00:47:29,650.00,104.00
768,113,2022-05-18 16:01:32,80.00,22.40
768,166,2017-09-16 23:35:13,104.00,1.04
768,17,2016-09-30 21:01:30,578.00,132.94
768,124,2018-03-15 12:53:55,295.00,5.90
769,62,2016-07-09 13:14:28,607.00,151.75
769,31,2018-12-20 02:45:22,56.00,2.24
769,120,2016-02-11 10:24:16,120.00,16.80
770,61,2018-10-21 23:24:57,72.00,7.20
770,36,2020-12-17 14:51:40,177.00,53.10
770,170,2021-10-14 07:08:24,234.00,51.48
770,2,2021-02-23 10:28:38,150.00,6.00
770,80,2020-09-06 10:35:56,181.00,32.58
770,150,2017-01-28 19:02:37,63.00,2.52
770,81,2021-06-19 05:46:21,608.00,164.16
770,51,2021-06-15 11:10:01,183.00,21.96
770,12,2016-07-02 12:53:07,374.00,14.96
771,39,2019-07-20 08:44:48,85.00,22.10
771,167,2018-10-22 03:20:27,355.00,106.50
771,175,2018-06-08 12:18:34,379.00,94.75
771,130,2019-06-07 03:16:24,470.00,94.00
772,122,2016-10-03 18:51:43,369.00,95.94
772,183,2018-11-12 18:28:49,134.00,13.40
772,171,2022-03-09 06:24:32,236.00,4.72
772,129,2019-01-22 16:31:55,347.00,104.10
773,88,2021-07-29 03:34:09,386.00,15.44
773,194,2018-06-02 16:31:12,498.00,0.00
773,131,2020-07-22 15:29:56,242.00,38.72
773,62,2018-11-05 01:51:21,617.00,92.55
773,89,2019-01-15 18:52:49,344.00,51.60
773,182,2020-09-30 10:44:48,676.00,169.00
773,69,2021-11-01 00:46:12,535.00,123.05
774,82,2018-07-23 01:24:58,231.00,48.51
774,120,2017-06-03 14:28:42,86.00,15.48
774,200,2018-02-24 18:30:07,93.00,7.44
774,81,2020-07-21 22:25:13,220.00,4.40
774,118,2022-04-03 14:50:44,394.00,0.00
774,177,2017-03-07 11:36:30,437.00,48.07
774,62,2022-09-19 14:17:46,147.00,20.58
774,32,2022-12-17 09:11:23,645.00,12.90
775,135,2019-03-27 05:06:51,192.00,19.20
775,121,2020-04-14 06:27:40,302.00,36.24
775,175,2022-11-17 20:29:35,490.00,78.40
775,95,2016-08-06 02:55:55,366.00,95.16
775,83,2018-07-20 19:16:32,582.00,122.22
776,138,2020-06-14 05:20:55,578.00,86.70
776,106,2016-03-19 03:04:29,560.00,151.20
776,91,2020-07-20 00:21:21,603.00,126.63
776,78,2021-06-28 03:20:04,182.00,20.02
777,27,2019-10-04 19:25:04,201.00,60.30
777,177,2017-01-04 09:06:34,688.00,123.84
777,195,2016-10-16 18:24:07,560.00,123.20
777,46,2019-08-04 20:16:11,671.00,6.71
777,87,2019-02-13 13:32:13,657.00,45.99
777,21,2021-02-07 08:58:16,489.00,141.81
777,42,2018-03-16 18:46:21,410.00,82.00
777,144,2021-08-29 05:01:50,432.00,25.92
777,52,2021-03-14 03:12:39,588.00,176.40
777,199,2022-06-13 14:42:22,407.00,28.49
777,194,2017-09-15 22:23:02,293.00,73.25
778,89,2022-04-25 09:37:08,374.00,44.88
778,103,2021-02-28 01:47:52,536.00,117.92
778,21,2021-12-27 04:46:23,597.00,101.49
778,188,2018-01-14 13:43:54,150.00,45.00
778,14,2020-07-07 07:30:36,51.00,7.14
778,32,2016-11-03 21:06:08,103.00,6.18
778,93,2018-04-07 04:04:40,670.00,33.50
778,36,2019-09-02 00:15:08,81.00,22.68
778,59,2021-08-20 04:39:49,249.00,47.31
778,136,2020-10-09 14:46:35,592.00,165.76
778,39,2018-04-15 21:22:48,447.00,26.82
779,73,2019-05-11 23:39:30,655.00,72.05
779,135,2019-07-10 21:08:19,470.00,117.50
780,177,2021-08-20 05:26:31,395.00,79.00
780,75,2016-03-04 13:03:53,71.00,17.04
780,92,2022-10-27 14:11:22,256.00,5.12
780,28,2018-01-30 05:24:43,101.00,17.17
780,31,2017-07-25 15:30:21,678.00,94.92
781,102,2020-01-20 19:09:03,147.00,4.41
781,151,2019-01-27 21:49:21,204.00,10.20
781,117,2018-11-13 21:56:19,477.00,114.48
781,111,2019-11-10 19:36:47,343.00,3.43
782,82,2018-09-19 08:46:45,669.00,113.73
782,191,2017-11-19 01:27:32,174.00,10.44
782,6,2020-03-07 20:54:44,542.00,0.00
782,190,2016-07-26 20:57:38,130.00,36.40
782,122,2017-07-21 05:47:29,351.00,24.57
783,196,2020-11-14 13:05:32,481.00,72.15
783,37,2017-03-13 09:44:15,309.00,92.70
783,3,2018-06-22 22:09:50,593.00,71.16
783,87,2021-03-20 22:56:07,508.00,35.56
783,119,2020-09-24 16:49:05,450.00,31.50
783,155,2020-08-01 01:02:52,206.00,26.78
783,175,2022-12-13 20:51:03,295.00,26.55
784,101,2022-08-02 16:10:42,153.00,10.71
784,59,2018-02-14 09:05:23,57.00,11.40
784,162,2020-02-24 17:20:24,572.00,5.72
784,157,2018-03-22 05:11:37,85.00,16.15
785,137,2022-06-19 05:22:58,72.00,10.80
785,169,2017-08-28 23:22:04,508.00,101.60
786,142,2022-12-21 14:10:06,166.00,6.64
786,63,2017-06-30 14:40:59,146.00,18.98
786,42,2020-07-22 16:31:12,400.00,0.00
786,10,2020-07-23 21:31:58,656.00,6.56
786,5,2022-08-05 18:01:12,117.00,24.57
787,49,2021-06-28 05:05:31,324.00,0.00
787,176,2016-03-08 03:52:49,643.00,0.00
787,158,2017-06-06 05:22:22,238.00,69.02
787,86,2021-09-02 11:27:25,584.00,40.88
788,157,2017-11-03 12:54:46,466.00,107.18
788,41,2022-04-20 05:55:23,585.00,17.55
788,66,2019-09-06 19:50:06,232.00,18.56
788,87,2020-08-31 15:21:53,441.00,92.61
788,47,2020-11-28 08:27:07,693.00,76.23
788,79,2019-03-23 14:16:16,691.00,172.75
788,24,2021-01-28 08:36:10,332.00,59.76
788,194,2018-01-18 12:11:21,144.00,25.92
788,97,2022-06-15 03:45:54,331.00,3.31
788,49,2019-08-30 23:04:44,392.00,39.20
788,130,2018-12-07 15:02:16,414.00,115.92
789,153,2018-07-04 10:16:38,247.00,17.29
789,167,2017-09-16 07:10:58,219.00,2.19
789,62,2017-06-29 11:43:45,529.00,148.12
789,162,2021-06-08 19:48:40,649.00,162.25
789,193,2017-08-27 15:23:28,566.00,158.48
789,119,2019-05-08 01:42:36,401.00,60.15
789,128,2019-10-21 10:02:12,266.00,42.56
790,192,2016-08-12 06:46:07,688.00,110.08
790,147,2022-10-13 07:10:40,415.00,70.55
791,146,2020-10-28 09:56:52,519.00,129.75
791,37,2018-09-06 09:24:42,180.00,9.00
791,8,2018-06-09 00:26:06,622.00,87.08
791,59,2022-02-03 14:46:23,377.00,52.78
791,73,2017-08-05 01:47:33,328.00,55.76
792,51,2018-04-17 14:41:57,688.00,68.80
792,195,2018-07-21 17:45:59,70.00,14.00
792,59,2017-12-13 21:32:55,92.00,19.32
793,161,2019-09-30 07:52:12,234.00,70.20
793,93,2022-09-10 19:11:46,353.00,74.13
793,137,2022-02-27 20:34:51,72.00,16.56
793,5,2022-08-30 00:48:43,96.00,0.00
793,153,2017-07-05 07:43:59,541.00,75.74
793,68,2022-12-02 13:01:21,688.00,116.96
794,57,2017-07-06 17:17:47,433.00,90.93
794,98,2020-04-03 18:43:40,581.00,0.00
795,41,2022-02-17 05:27:38,109.00,17.44
795,144,2021-11-04 12:47:29,292.00,78.84
796,75,2022-08-05 13:13:06,234.00,0.00
796,38,2016-10-03 10:11:40,77.00,0.77
796,181,2017-09-01 04:30:02,632.00,170.64
796,73,2016-04-08 15:47:59,185.00,42.55
